appid,name,release_date,developer,publisher,free_to_play,virtual_reality_support,controller_support,steam_workshop,singleplayer,multiplayer,is_open_world,is_rogue_like,is_metroidvania,is_visual_novel,has_great_soundtrack,is_shooter,is_rpg,has_female_protagonist,is_sports,windows_support,mac_support,linux_support,required_age,categories,genres,steamspy_tags,achievements,general_rating,positive_ratings,negative_ratings,average_playtime,median_playtime,owners,price,total_reviews
431650,Phoning Home,2017-02-07,ION LANDS,ION LANDS,FALSE,FALSE,Full,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Adventure;Indie,Adventure;Survival;Open World,52,Not Enough Reviews,390,158,0,0,20k to 50k,14.99,548
704210,"BLOCK WARRIORS: ""Open World"" Game",2017-09-06,Voltornas Games,Voltornas Games,FALSE,FALSE,No,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,Single-player,Action;Adventure;Racing;RPG,Adventure;Action;Open World,0,Not Enough Reviews,273,268,0,0,50k to 100k,1.69,541
299250,European Ship Simulator,2016-11-04,Excalibur,Excalibur Publishing,FALSE,FALSE,No,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,Single-player;Steam Achievements;Steam Trading Cards,Simulation,Simulation;Open World;Singleplayer,19,Not Enough Reviews,221,316,0,0,50k to 100k,14.99,537
65600,Gothic 3: Forsaken Gods Enhanced Edition,2011-03-22,Trine Studios;G3 Community Patch Team;Mad Vulture Games,THQ Nordic,FALSE,FALSE,No,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,Single-player,RPG,RPG;Open World;Action,0,Not Enough Reviews,247,254,1054,1054,100k to 200k,8.99,501
953580,Tourist Bus Simulator,2018-12-06,TML-Studios;PEDEPE,Aerosoft GmbH,FALSE,FALSE,No,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,Single-player;Steam Achievements,Simulation,Simulation;Driving;Open World,6,Not Enough Reviews,283,218,0,0,below 20k,27,501
512300,Unbox: Newbie's Adventure,2016-09-05,Prospect Games,Prospect Games;Merge Games,FALSE,FALSE,Full,FALSE,TRUE,Local only,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,Single-player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Adventure;Indie,Adventure;Open World;3D Platformer,15,Not Enough Reviews,378,83,20,20,50k to 100k,14.99,461
21780,Driver® Parallel Lines,2009-02-13,Ubisoft Reflections,Ubisoft,FALSE,FALSE,No,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,Single-player,Racing,Racing;Action;Open World,0,Not Enough Reviews,367,46,0,0,20k to 50k,8.59,413
851080,Survival: Last Day,2018-10-22,BloodMoon Games,BloodMoon Games,FALSE,FALSE,No,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,Single-player;Steam Achievements,Action;Adventure;Indie;RPG,Survival;Multiplayer;Open World,9,Not Enough Reviews,159,222,0,0,below 20k,2.89,381
394120,Atom Universe,2017-12-25,Atom Republic,Atom Republic,TRUE,FALSE,Full,FALSE,FALSE,Online only,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,Multi-player;MMO;Cross-Platform Multiplayer;Steam Achievements;Full controller support,Casual;Free to Play;Massively Multiplayer,Free to Play;Open World;Massively Multiplayer,0,Not Enough Reviews,152,226,3,6,100k to 200k,0,378
483770,Autobahn Police Simulator 2,2017-12-07,Z-Software,Aerosoft GmbH,FALSE,FALSE,No,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud,Simulation,Simulation;Driving;Open World,21,Not Enough Reviews,121,224,175,175,20k to 50k,18.1,345
286140,Eidolon,2014-08-01,Badru;Michael Bell;Zoe Vartanian;Adam Murgittroyd;Meagan Malone;Jeffrey Klinicke;Shadie Hijazi;Jacob Leach;Aron Miller;Isa Hutchinson,Ice Water Games,FALSE,FALSE,No,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,Single-player,Adventure;Indie,Exploration;Open World;Survival,0,Not Enough Reviews,207,126,183,183,50k to 100k,11,333
618970,Outcast - Second Contact,2017-11-14,Appeal,Bigben Interactive,FALSE,FALSE,No,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud;Stats,Action;Adventure,Adventure;Action;Open World,41,Not Enough Reviews,287,43,0,0,below 20k,29.99,330
33620,Crash Time 3,2009-11-25,Synetic,Kalypso Media Digital,FALSE,FALSE,No,FALSE,TRUE,Multiplayer (Unspecified),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,Single-player;Multi-player,Action;Racing,Racing;Action;Open World,0,Not Enough Reviews,228,64,0,0,20k to 50k,3.99,292
270950,Ski Region Simulator - Gold Edition,2014-01-31,Giants Software,Giants Software,FALSE,FALSE,No,FALSE,TRUE,Multiplayer (Unspecified),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,Single-player;Multi-player;Steam Achievements;Partial Controller Support;Steam Cloud;Includes level editor,Casual;Simulation,Simulation;Casual;Open World,18,Not Enough Reviews,208,70,0,0,20k to 50k,6.19,278
331160,Disney•Pixar Cars,2015-02-24,Beenox,THQ;Disney Interactive,FALSE,FALSE,No,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,Single-player;Shared/Split Screen;Partial Controller Support;Steam Cloud,Adventure;Racing,Racing;Adventure;Open World,0,Not Enough Reviews,197,73,0,0,20k to 50k,15.49,270
428190,MadOut Open City,2016-03-29,MadOut Games,MadOut Games,FALSE,FALSE,Full,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,Single-player;Shared/Split Screen;Full controller support,Action;Indie;Racing;Simulation;Sports,Racing;Action;Open World,0,Not Enough Reviews,102,153,0,0,20k to 50k,5.59,255
545050,Badiya: Desert Survival,2016-11-11,Semaphore,Semaphore,FALSE,FALSE,Full,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,Single-player;Steam Achievements;Full controller support,Action;Adventure;Indie;RPG;Simulation;Early Access,Early Access;Survival;Open World,8,Not Enough Reviews,154,94,0,0,below 20k,15.49,248
559340,Sunset Rangers,2018-03-01,www.fishermangamedev.com,www.fishermangamedev.com,FALSE,FALSE,No,FALSE,FALSE,Online + Co-op,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,Online Multi-Player;Online Co-op,Action;Indie;RPG,Indie;Survival;Open World,45,Not Enough Reviews,123,120,0,0,20k to 50k,7.19,243
12170,Grand Theft Auto,2008-01-04,Rockstar North,Rockstar Games,FALSE,FALSE,No,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,Single-player,Action,Action;Classic;Open World,0,Not Enough Reviews,199,30,7,7,500k to 1M,0,229
531660,Exoplanet: First Contact,2016-12-09,Alersteam,GrabTheGames,FALSE,FALSE,No,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,Single-player,Violent;Gore;Action;Indie;RPG;Early Access,Early Access;RPG;Open World,0,Not Enough Reviews,180,47,0,0,below 20k,14.99,227
12180,Grand Theft Auto 2,2008-01-04,Rockstar North,Rockstar Games,FALSE,FALSE,No,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,Single-player,Action,Action;Classic;Open World,0,Not Enough Reviews,184,17,3,4,500k to 1M,0,201
403980,World Ship Simulator,2016-11-04,Odin Game Studio,Excalibur Publishing,FALSE,FALSE,No,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,Single-player,Simulation,Simulation;Open World;Realistic,0,Not Enough Reviews,47,152,0,0,50k to 100k,14.99,199
266190,Astral Terra,2015-11-10,Tethys Interactive LLC,Tethys Interactive LLC,FALSE,FALSE,No,FALSE,TRUE,Online + Co-op,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,Single-player;Multi-player;Online Multi-Player;Co-op,Action;Adventure;Indie;RPG;Early Access,Early Access;Open World;Survival,0,Not Enough Reviews,83,65,0,0,below 20k,7.19,148
588120,Capsa,2017-10-23,db.works;Vetron,Vetron,FALSE,FALSE,Full,FALSE,TRUE,Local + Online,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Steam Achievements;Full controller support;Steam Cloud;Stats;Steam Leaderboards,Casual;Indie;Massively Multiplayer;Simulation;Early Access,Early Access;Open World;Simulation,727,Not Enough Reviews,67,50,0,0,below 20k,0,117
546230,Xenus 2. White gold.,2016-11-30,Deep Shadows,GFI,FALSE,FALSE,No,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,Single-player,Action,Action;Open World;FPS,0,Not Enough Reviews,77,30,0,0,below 20k,10.99,107
553520,Trainz Railroad Simulator 2019,2019-01-07,N3V Games,N3V Games,FALSE,FALSE,No,FALSE,TRUE,Co-op multiplayer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,Single-player;Multi-player;Co-op;Steam Achievements;Includes level editor,Simulation,Simulation;Driving;Open World,23,Not Enough Reviews,39,40,0,0,below 20k,49.99,79
406280,DesertLand 2115,2016-11-18,FutureVisionsGames,FutureVisionsGames,FALSE,FALSE,No,FALSE,FALSE,Online only,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,Multi-player;Online Multi-Player,Action;Indie,Survival;Open World;Action,0,Not Enough Reviews,32,41,0,0,below 20k,3.99,73
541640,Disney Infinity 1.0: Gold Edition,2016-12-09,Avalanche Software;Heavy Iron Studios,Disney Interactive,FALSE,FALSE,No,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,Single-player;Partial Controller Support;Steam Cloud,Action;Adventure,Action;Adventure;Open World,0,Not Enough Reviews,51,10,0,0,below 20k,23.79,61
332260,Disney•Pixar Cars Mater-National Championship,2015-02-24,Rainbow Studios,THQ;Disney Interactive,FALSE,FALSE,No,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,Single-player;Shared/Split Screen;Partial Controller Support;Steam Cloud,Racing,Racing;Open World;Adventure,0,Not Enough Reviews,51,9,0,0,below 20k,15.49,60
383620,Flight Unlimited Las Vegas,2015-07-08,Flight Systems LLC,Flight Systems LLC,FALSE,FALSE,Full,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,Single-player;Full controller support,Racing;Simulation,Simulation;Racing;Open World,0,Not Enough Reviews,6,19,0,0,below 20k,1.99,25
724080,The Ino Chronicles: Ascension,2018-03-29,Chromethean Productions,Chromethean Productions,FALSE,FALSE,No,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,Single-player,RPG,Adventure;Retro;Open World,0,Not Enough Reviews,8,2,0,0,below 20k,1.69,10
772600,Fisherones,2018-01-18,Glass Bubble Software,Glass Bubble Software,FALSE,FALSE,No,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,Single-player;Steam Achievements;Steam Leaderboards,Action,Action;Atmospheric;Open World,24,Not Enough Reviews,7,3,0,0,below 20k,3.99,10
813920,oldTail,2018-05-03,SeungWoonS,SeungWoonS,FALSE,FALSE,No,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,Single-player;Steam Achievements,Action;Indie,Action;Indie;Open World,18,Not Enough Reviews,3,2,0,0,below 20k,3.99,5
